,0
-9.859128767378474e-05,2022-01-03 04:50:00
-0.0007708537347863451,2022-01-03 04:50:00
-0.0003187387054085146,2022-01-03 05:40:00
-0.00018637366639691078,2022-01-03 05:40:00
0.0004265677787768832,2022-01-03 07:40:00
-0.0003612079704661883,2022-01-03 07:40:00
-0.00022159090909099177,2022-01-03 07:40:00
0.0001332955190016191,2022-01-03 07:40:00
-0.0008269726418157136,2022-01-03 07:40:00
-0.0006866307621884848,2022-01-03 07:40:00
-0.0016274416927656728,2022-01-03 07:40:00
0.000450806293199449,2022-01-03 07:40:00
0.0022220748676977514,2022-01-03 08:05:00
-0.0002357827918096067,2022-01-03 08:05:00
-6.208778648586983e-05,2022-01-03 08:15:00
-0.00018894529046805102,2022-01-03 08:35:00
-5.0726659396337597e-05,2022-01-03 08:35:00
0.00030830784045131457,2022-01-03 08:35:00
-0.00016156155565535062,2022-01-03 09:00:00
0.00229037201704343,2022-01-03 09:00:00
0.0005397804145231139,2022-01-03 09:00:00
-0.0001513376567324008,2022-01-03 09:00:00
0.0022154927544557365,2022-01-04 03:45:00
-0.0002802965537538716,2022-01-04 03:45:00
-0.0002549948160394134,2022-01-04 03:50:00
0.0001468381549855749,2022-01-04 04:35:00
-0.00013133003797406276,2022-01-04 04:25:00
-0.0004341665328801689,2022-01-04 05:50:00
-0.000637764892228857,2022-01-04 05:50:00
-0.0007826287117318391,2022-01-04 05:50:00
0.0009622062133414261,2022-01-04 05:50:00
0.0022922220611037345,2022-01-04 06:20:00
0.0018362649637257637,2022-01-04 06:30:00
-0.0009701759167599182,2022-01-04 07:00:00
-0.0004905609310506512,2022-01-04 07:00:00
-0.00019407699512561437,2022-01-04 08:55:00
-0.0008696989611151875,2022-01-04 08:55:00
-0.00036470902228645757,2022-01-04 08:55:00
0.002284665076483879,2022-01-04 08:55:00
-0.0009687248314588167,2022-01-04 09:05:00
-0.00017991173080711368,2022-01-04 09:45:00
-5.7528115112436885e-05,2022-01-04 09:45:00
-0.0017065323040140808,2022-01-04 09:45:00
-0.0006557761319814284,2022-01-04 09:45:00
-0.0004869004253753072,2022-01-04 09:45:00
0.001436061850849705,2022-01-04 09:45:00
0.00020896079616849483,2022-01-05 04:05:00
-0.000498603075740152,2022-01-05 04:25:00
8.763327560669227e-05,2022-01-05 04:40:00
-0.0007876426384637603,2022-01-05 05:35:00
-0.0008585769330852285,2022-01-05 05:35:00
0.0001404258099858854,2022-01-05 06:25:00
-0.00032098357147708397,2022-01-05 06:25:00
-0.0004513757237636124,2022-01-05 06:25:00
-0.00023741789297875905,2022-01-05 06:25:00
-0.00045256029741251103,2022-01-05 06:35:00
9.711957223152216e-06,2022-01-05 07:00:00
-0.0009860141314824995,2022-01-05 07:00:00
-0.00027582383311957004,2022-01-05 07:00:00
-0.0006621617503235022,2022-01-05 07:20:00
-0.0001951278918021551,2022-01-05 07:20:00
0.00133625483458647,2022-01-05 07:35:00
-0.001002164897651753,2022-01-05 07:35:00
-0.0008253635892790153,2022-01-05 08:05:00
-0.001252443919033347,2022-01-05 09:30:00
-0.0007763825528668913,2022-01-05 09:20:00
7.560667483218756e-05,2022-01-06 03:45:00
-0.00042755194206178007,2022-01-06 04:55:00
-0.00034212366740095563,2022-01-06 08:00:00
-0.0008623862281861374,2022-01-06 08:00:00
-0.00047004235878816546,2022-01-06 08:00:00
0.000836813184547744,2022-01-06 08:00:00
-0.00028165569583383143,2022-01-06 08:50:00
-0.0006011066950658247,2022-01-06 08:50:00
0.001881155856637373,2022-01-06 08:50:00
-0.0003170450849089459,2022-01-06 09:10:00
-0.000567818671084783,2022-01-06 09:10:00
-0.00010686307551915394,2022-01-06 09:10:00
0.002261215629522431,2022-01-07 04:30:00
0.0009910069205998375,2022-01-07 04:30:00
0.0009158800457256704,2022-01-07 04:30:00
0.0013377329884954963,2022-01-07 04:30:00
-0.0009560544621368264,2022-01-07 04:30:00
-0.0006737988504166553,2022-01-07 04:30:00
-0.0005033972436938605,2022-01-07 04:30:00
-0.00012781660378918382,2022-01-07 04:30:00
-0.00035046777139605747,2022-01-07 05:00:00
-0.0007316132415131951,2022-01-07 05:30:00
-0.00041384375890739277,2022-01-07 07:50:00
-0.0004236039234770367,2022-01-07 08:10:00
0.0005637503078733079,2022-01-07 09:50:00
-0.001382755088224231,2022-01-07 09:50:00
0.00017764610709073821,2022-01-07 09:50:00
-0.0004166592669802312,2022-01-10 04:25:00
-0.0006953656407406222,2022-01-10 04:25:00
0.0014712974056262603,2022-01-10 04:25:00
0.0005902461818447725,2022-01-10 04:25:00
-0.0003974980842232303,2022-01-10 04:25:00
-3.9591362529835905e-05,2022-01-10 04:25:00
0.0026797439992144877,2022-01-10 05:55:00
-0.0006449607477709316,2022-01-10 05:55:00
-0.0005421167193725385,2022-01-10 05:55:00
-0.0001517780594558588,2022-01-10 05:55:00
0.0011962767933225806,2022-01-10 06:45:00
0.0012596956214298014,2022-01-10 07:10:00
0.0014101972183823777,2022-01-10 07:10:00
0.003264972819762823,2022-01-10 07:20:00
0.003363928465201913,2022-01-10 09:15:00
-0.0007853208225216269,2022-01-10 09:15:00
-0.00027356019657053714,2022-01-10 09:15:00
0.00333850223478987,2022-01-10 09:30:00
-0.0015399264791064468,2022-01-11 03:45:00
-0.0007696366386435976,2022-01-11 03:45:00
0.032605822549518514,2022-01-11 03:45:00
0.004503547605897098,2022-01-11 05:00:00
-0.0009275528655418075,2022-01-11 05:55:00
0.0009622508153587929,2022-01-11 05:55:00
-0.0010094198320473877,2022-01-11 05:55:00
