date,close,high,low,open,volume
2015-01-30 09:15:00+05:30,8925.6,8996.6,8917.4,8996.6,0
2015-01-30 10:15:00+05:30,8868.1,8938.0,8861.95,8925.8,0
2015-01-30 11:15:00+05:30,8834.85,8882.3,8820.5,8867.85,0
2015-01-30 12:15:00+05:30,8835.1,8858.25,8829.1,8834.65,0
2015-01-30 13:15:00+05:30,8799.1,8854.25,8798.55,8834.85,0
2015-01-30 14:15:00+05:30,8808.05,8823.75,8775.6,8799.7,0
2015-01-30 15:15:00+05:30,8821.45,8824.35,8798.1,8807.95,0
2015-02-02 09:15:00+05:30,8777.25,8807.8,8772.45,8802.5,0
2015-02-02 10:15:00+05:30,8786.75,8805.25,8772.65,8776.85,0
2015-02-02 11:15:00+05:30,8768.5,8792.35,8751.45,8786.3,0
2015-02-02 12:15:00+05:30,8758.45,8769.75,8752.85,8767.85,0
2015-02-02 13:15:00+05:30,8826.25,8839.9,8755.35,8758.8,0
2015-02-02 14:15:00+05:30,8797.05,8826.8,8775.35,8825.9,0
2015-02-02 15:15:00+05:30,8798.15,8803.55,8789.6,8797.1,0
2015-02-03 09:15:00+05:30,8801.2,8836.45,8798.2,8823.15,0
2015-02-03 10:15:00+05:30,8828.45,8836.05,8768.7,8801.45,0
2015-02-03 11:15:00+05:30,8741.65,8827.6,8729.7,8827.6,0
2015-02-03 12:15:00+05:30,8733.6,8758.75,8726.65,8741.4,0
2015-02-03 13:15:00+05:30,8770.35,8795.8,8731.45,8734.2,0
2015-02-03 14:15:00+05:30,8761.8,8784.15,8752.75,8770.6,0
2015-02-03 15:15:00+05:30,8746.65,8761.85,8740.4,8761.25,0
2015-02-04 09:15:00+05:30,8740.6,8791.45,8732.55,8789.15,0
2015-02-04 10:15:00+05:30,8745.5,8757.55,8716.75,8741.6,0
2015-02-04 11:15:00+05:30,8747.85,8764.7,8740.9,8746.0,0
2015-02-04 12:15:00+05:30,8771.65,8780.3,8735.2,8747.9,0
2015-02-04 13:15:00+05:30,8759.35,8774.25,8750.3,8771.4,0
2015-02-04 14:15:00+05:30,8724.35,8773.6,8723.45,8759.4,0
2015-02-04 15:15:00+05:30,8713.95,8725.25,8704.7,8724.35,0
2015-02-05 09:15:00+05:30,8757.4,8761.6,8705.75,8733.1,0
2015-02-05 10:15:00+05:30,8752.95,8767.85,8738.45,8758.0,0
2015-02-05 11:15:00+05:30,8751.75,8766.35,8742.05,8753.55,0
2015-02-05 12:15:00+05:30,8778.55,8779.0,8748.8,8751.6,0
2015-02-05 13:15:00+05:30,8824.15,8838.3,8777.55,8778.2,0
2015-02-05 14:15:00+05:30,8708.0,8829.2,8707.8,8822.4,0
2015-02-05 15:15:00+05:30,8699.4,8712.7,8683.95,8708.0,0
2015-02-06 09:15:00+05:30,8696.0,8725.8,8690.35,8696.85,0
2015-02-06 10:15:00+05:30,8686.6,8700.85,8663.1,8696.85,0
2015-02-06 11:15:00+05:30,8692.5,8706.0,8671.0,8686.35,0
2015-02-06 12:15:00+05:30,8687.0,8716.1,8679.75,8692.4,0
2015-02-06 13:15:00+05:30,8688.2,8697.4,8675.8,8687.05,0
2015-02-06 14:15:00+05:30,8654.7,8689.1,8646.65,8688.7,0
2015-02-06 15:15:00+05:30,8666.0,8669.5,8651.4,8654.75,0
2015-02-09 09:15:00+05:30,8562.4,8603.9,8551.95,8584.4,0
2015-02-09 10:15:00+05:30,8556.95,8578.9,8548.2,8562.55,0
2015-02-09 11:15:00+05:30,8565.95,8581.45,8554.15,8556.75,0
2015-02-09 12:15:00+05:30,8582.4,8592.35,8563.8,8566.0,0
2015-02-09 13:15:00+05:30,8564.15,8592.9,8558.7,8582.3,0
2015-02-09 14:15:00+05:30,8525.2,8567.5,8521.15,8564.55,0
2015-02-09 15:15:00+05:30,8518.3,8530.75,8516.35,8525.65,0
2015-02-10 09:15:00+05:30,8583.95,8612.95,8472.05,8478.1,0
2015-02-10 10:15:00+05:30,8600.55,8609.55,8575.9,8584.15,0
2015-02-10 11:15:00+05:30,8580.9,8646.15,8572.85,8600.8,0
2015-02-10 12:15:00+05:30,8569.65,8594.85,8553.75,8581.75,0
2015-02-10 13:15:00+05:30,8495.65,8576.15,8474.95,8569.2,0
2015-02-10 14:15:00+05:30,8552.3,8579.85,8483.55,8494.5,0
2015-02-10 15:15:00+05:30,8578.85,8579.25,8548.15,8552.1,0
2015-02-11 09:15:00+05:30,8609.85,8619.95,8595.15,8603.3,0
2015-02-11 10:15:00+05:30,8607.5,8630.9,8594.05,8609.8,0
2015-02-11 11:15:00+05:30,8618.45,8624.0,8599.85,8607.75,0
2015-02-11 12:15:00+05:30,8637.85,8645.55,8612.7,8618.35,0
2015-02-11 13:15:00+05:30,8627.7,8651.9,8602.15,8637.9,0
2015-02-11 14:15:00+05:30,8624.05,8648.0,8618.0,8628.0,0
2015-02-11 15:15:00+05:30,8635.5,8638.6,8624.05,8625.5,0
2015-02-12 09:15:00+05:30,8634.4,8681.4,8623.2,8676.95,0
2015-02-12 10:15:00+05:30,8629.5,8639.7,8615.65,8634.4,0
2015-02-12 11:15:00+05:30,8612.9,8632.7,8599.4,8629.1,0
2015-02-12 12:15:00+05:30,8611.95,8617.75,8602.45,8613.35,0
2015-02-12 13:15:00+05:30,8651.3,8655.25,8609.45,8612.2,0
2015-02-12 14:15:00+05:30,8721.95,8725.95,8645.45,8650.65,0
2015-02-12 15:15:00+05:30,8728.4,8732.15,8713.05,8721.05,0
2015-02-13 09:15:00+05:30,8754.4,8766.55,8730.0,8741.5,0
2015-02-13 10:15:00+05:30,8747.1,8760.0,8735.7,8754.45,0
2015-02-13 11:15:00+05:30,8769.35,8780.7,8741.9,8746.45,0
2015-02-13 12:15:00+05:30,8775.7,8795.65,8756.5,8769.05,0
2015-02-13 13:15:00+05:30,8797.2,8799.05,8774.55,8776.3,0
2015-02-13 14:15:00+05:30,8808.05,8821.7,8791.8,8798.1,0
2015-02-13 15:15:00+05:30,8803.05,8809.8,8790.6,8808.15,0
2015-02-16 09:15:00+05:30,8861.95,8869.95,8825.4,8831.4,0
2015-02-16 10:15:00+05:30,8846.4,8869.35,8844.45,8861.7,0
2015-02-16 11:15:00+05:30,8822.6,8846.1,8815.3,8846.05,0
2015-02-16 12:15:00+05:30,8826.65,8838.15,8817.25,8823.1,0
2015-02-16 13:15:00+05:30,8839.15,8845.7,8824.05,8826.75,0
2015-02-16 14:15:00+05:30,8803.75,8855.8,8801.9,8838.3,0
2015-02-16 15:15:00+05:30,8808.7,8808.7,8793.7,8803.8,0
2015-02-18 09:15:00+05:30,8850.65,8851.5,8810.05,8811.55,0
2015-02-18 10:15:00+05:30,8854.3,8861.85,8841.85,8850.45,0
2015-02-18 11:15:00+05:30,8840.05,8861.5,8839.35,8854.65,0
2015-02-18 12:15:00+05:30,8853.45,8854.45,8837.7,8840.1,0
2015-02-18 13:15:00+05:30,8869.75,8872.55,8834.9,8853.5,0
2015-02-18 14:15:00+05:30,8870.25,8893.9,8863.0,8869.55,0
2015-02-18 15:15:00+05:30,8865.25,8873.05,8859.25,8869.95,0
2015-02-19 09:15:00+05:30,8894.6,8902.55,8879.25,8883.05,0
2015-02-19 10:15:00+05:30,8826.4,8897.15,8809.95,8894.3,0
2015-02-19 11:15:00+05:30,8831.1,8842.5,8816.55,8826.7,0
2015-02-19 12:15:00+05:30,8832.4,8849.35,8824.95,8830.85,0
2015-02-19 13:15:00+05:30,8804.3,8844.5,8794.55,8832.45,0
2015-02-19 14:15:00+05:30,8904.0,8905.0,8803.75,8805.0,0
2015-02-19 15:15:00+05:30,8898.35,8913.45,8894.75,8905.35,0
2015-02-20 09:15:00+05:30,8835.8,8895.5,8816.5,8895.5,0
2015-02-20 10:15:00+05:30,8845.3,8852.05,8832.5,8835.85,0
2015-02-20 11:15:00+05:30,8863.45,8887.6,8843.6,8845.15,0
2015-02-20 12:15:00+05:30,8865.1,8874.85,8851.6,8863.8,0
2015-02-20 13:15:00+05:30,8865.15,8890.1,8833.3,8864.55,0
2015-02-20 14:15:00+05:30,8833.75,8876.15,8831.95,8865.3,0
2015-02-20 15:15:00+05:30,8827.7,8836.7,8821.55,8833.6,0
2015-02-23 09:15:00+05:30,8842.05,8868.9,8839.2,8856.85,0
2015-02-23 10:15:00+05:30,8849.8,8861.1,8842.1,8842.1,0
2015-02-23 11:15:00+05:30,8847.6,8851.0,8832.1,8849.55,0
2015-02-23 12:15:00+05:30,8850.6,8853.0,8839.55,8847.3,0
2015-02-23 13:15:00+05:30,8776.35,8856.1,8768.6,8850.15,0
2015-02-23 14:15:00+05:30,8759.9,8785.5,8748.8,8776.05,0
2015-02-23 15:15:00+05:30,8742.8,8761.45,8737.25,8758.1,0
2015-02-24 09:15:00+05:30,8755.55,8775.7,8746.5,8772.9,0
2015-02-24 10:15:00+05:30,8749.35,8777.1,8737.15,8755.5,0
2015-02-24 11:15:00+05:30,8763.65,8769.7,8741.9,8749.5,0
2015-02-24 12:15:00+05:30,8753.15,8770.0,8743.0,8763.7,0
2015-02-24 13:15:00+05:30,8774.65,8800.5,8751.7,8753.15,0
2015-02-24 14:15:00+05:30,8770.1,8775.7,8727.25,8774.7,0
2015-02-24 15:15:00+05:30,8760.8,8774.6,8757.25,8770.4,0
2015-02-25 09:15:00+05:30,8816.2,8840.5,8798.6,8802.65,0
2015-02-25 10:15:00+05:30,8817.55,8828.75,8809.45,8815.95,0
2015-02-25 11:15:00+05:30,8820.0,8828.8,8815.35,8817.45,0
2015-02-25 12:15:00+05:30,8809.55,8832.8,8805.45,8820.25,0
2015-02-25 13:15:00+05:30,8769.85,8820.85,8767.25,8808.75,0
2015-02-25 14:15:00+05:30,8771.8,8784.95,8751.65,8771.4,0
2015-02-25 15:15:00+05:30,8765.25,8773.45,8762.65,8771.75,0
2015-02-26 09:15:00+05:30,8747.8,8783.6,8734.15,8779.0,0
2015-02-26 10:15:00+05:30,8745.3,8750.25,8731.7,8747.5,0
2015-02-26 11:15:00+05:30,8739.4,8756.45,8727.05,8745.65,0
2015-02-26 12:15:00+05:30,8734.1,8746.0,8706.9,8739.05,0
2015-02-26 13:15:00+05:30,8708.4,8737.5,8673.65,8733.5,0
2015-02-26 14:15:00+05:30,8680.85,8734.6,8669.85,8708.9,0
2015-02-26 15:15:00+05:30,8694.65,8695.7,8679.0,8681.1,0
2015-02-27 09:15:00+05:30,8736.0,8757.25,8722.95,8729.5,0
2015-02-27 10:15:00+05:30,8731.6,8741.8,8717.6,8736.2,0
2015-02-27 11:15:00+05:30,8773.0,8774.4,8730.75,8733.1,0
2015-02-27 12:15:00+05:30,8804.55,8805.5,8761.35,8773.45,0
2015-02-27 13:15:00+05:30,8815.6,8830.2,8796.5,8804.3,0
2015-02-27 14:15:00+05:30,8851.55,8853.9,8802.45,8817.65,0
2015-02-27 15:15:00+05:30,8850.65,8856.95,8839.65,8852.45,0
2015-02-28 09:15:00+05:30,8908.35,8919.55,8895.75,8913.05,0
2015-02-28 10:15:00+05:30,8920.45,8929.6,8887.95,8905.7,0
2015-02-28 11:15:00+05:30,8906.35,8927.95,8835.15,8919.5,0
2015-02-28 12:15:00+05:30,8826.85,8940.8,8809.05,8906.2,0
2015-02-28 13:15:00+05:30,8801.4,8826.25,8751.6,8825.8,0
2015-02-28 14:15:00+05:30,8907.1,8911.8,8800.45,8801.8,0
2015-02-28 15:15:00+05:30,8920.75,8930.35,8895.3,8908.8,0
2015-03-02 09:15:00+05:30,8960.4,8969.2,8923.4,8954.6,0
2015-03-02 10:15:00+05:30,8927.35,8971.7,8917.95,8959.85,0
2015-03-02 11:15:00+05:30,8903.75,8927.25,8885.65,8927.25,0
2015-03-02 12:15:00+05:30,8898.8,8930.85,8891.35,8903.8,0
2015-03-02 13:15:00+05:30,8928.25,8928.85,8892.9,8898.9,0
2015-03-02 14:15:00+05:30,8958.8,8964.0,8912.9,8928.7,0
2015-03-02 15:15:00+05:30,8961.55,8969.9,8952.4,8959.3,0
2015-03-03 09:15:00+05:30,8952.3,8963.4,8925.7,8962.85,0
2015-03-03 10:15:00+05:30,8952.05,8969.55,8946.55,8952.25,0
2015-03-03 11:15:00+05:30,8961.2,8964.5,8937.0,8952.05,0
2015-03-03 12:15:00+05:30,8976.85,8983.55,8958.2,8961.15,0
2015-03-03 13:15:00+05:30,8981.95,8990.45,8960.7,8976.95,0
2015-03-03 14:15:00+05:30,8989.95,9008.25,8975.65,8981.85,0
2015-03-03 15:15:00+05:30,8996.75,8999.95,8990.5,8992.4,0
2015-03-04 09:15:00+05:30,9081.15,9117.3,9059.9,9109.15,0
2015-03-04 10:15:00+05:30,9064.95,9082.6,9052.3,9081.3,0
2015-03-04 11:15:00+05:30,9040.3,9071.55,9021.15,9065.85,0
2015-03-04 12:15:00+05:30,9044.7,9062.15,9037.35,9040.25,0
2015-03-04 13:15:00+05:30,9024.65,9058.2,9024.25,9044.55,0
2015-03-04 14:15:00+05:30,8922.2,9035.2,8894.5,9024.75,0
2015-03-04 15:15:00+05:30,8918.4,8922.5,8902.75,8919.8,0
2015-03-05 09:15:00+05:30,8918.45,8948.6,8892.65,8929.4,0
2015-03-05 10:15:00+05:30,8927.65,8939.4,8914.6,8918.4,0
2015-03-05 11:15:00+05:30,8906.05,8934.55,8893.85,8927.0,0
2015-03-05 12:15:00+05:30,8862.75,8911.05,8852.3,8906.1,0
2015-03-05 13:15:00+05:30,8915.2,8922.0,8849.45,8862.9,0
2015-03-05 14:15:00+05:30,8952.05,8957.35,8892.2,8914.95,0
2015-03-05 15:15:00+05:30,8937.75,8953.35,8930.95,8950.0,0
2015-03-09 09:15:00+05:30,8818.85,8877.3,8803.7,8877.3,0
2015-03-09 10:15:00+05:30,8812.95,8827.85,8801.1,8819.35,0
2015-03-09 11:15:00+05:30,8820.9,8829.8,8804.55,8812.3,0
2015-03-09 12:15:00+05:30,8788.9,8824.5,8788.3,8820.0,0
2015-03-09 13:15:00+05:30,8777.45,8793.35,8754.1,8788.4,0
2015-03-09 14:15:00+05:30,8758.25,8794.35,8755.8,8778.35,0
2015-03-09 15:15:00+05:30,8743.25,8758.8,8740.45,8758.8,0
2015-03-10 09:15:00+05:30,8734.15,8769.75,8725.4,8769.75,0
2015-03-10 10:15:00+05:30,8759.85,8777.95,8734.15,8734.4,0
2015-03-10 11:15:00+05:30,8753.65,8770.55,8745.4,8760.15,0
2015-03-10 12:15:00+05:30,8734.15,8765.35,8728.6,8753.55,0
2015-03-10 13:15:00+05:30,8709.35,8743.6,8694.2,8734.5,0
2015-03-10 14:15:00+05:30,8717.3,8730.8,8677.6,8708.05,0
2015-03-10 15:15:00+05:30,8725.6,8726.35,8711.2,8716.6,0
2015-03-11 09:15:00+05:30,8739.65,8744.5,8714.6,8728.75,0
2015-03-11 10:15:00+05:30,8712.9,8747.0,8700.9,8739.85,0
2015-03-11 11:15:00+05:30,8711.55,8717.65,8688.1,8712.85,0
2015-03-11 12:15:00+05:30,8713.9,8727.0,8701.75,8710.8,0
2015-03-11 13:15:00+05:30,8727.3,8732.05,8691.1,8715.65,0
2015-03-11 14:15:00+05:30,8696.15,8755.3,8695.8,8727.1,0
2015-03-11 15:15:00+05:30,8701.8,8703.65,8682.5,8695.15,0
2015-03-12 09:15:00+05:30,8755.85,8773.2,8733.5,8740.65,0
2015-03-12 10:15:00+05:30,8759.45,8768.75,8750.25,8756.35,0
2015-03-12 11:15:00+05:30,8751.5,8765.65,8744.0,8759.35,0
2015-03-12 12:15:00+05:30,8754.95,8771.4,8747.35,8751.55,0
2015-03-12 13:15:00+05:30,8756.45,8769.6,8745.0,8755.55,0
2015-03-12 14:15:00+05:30,8780.25,8786.2,8749.05,8754.95,0
2015-03-12 15:15:00+05:30,8771.4,8783.75,8771.4,8782.55,0
2015-03-13 09:15:00+05:30,8750.75,8844.05,8730.6,8844.05,0
2015-03-13 10:15:00+05:30,8736.45,8762.9,8724.65,8750.1,0
2015-03-13 11:15:00+05:30,8689.95,8740.95,8671.95,8736.4,0
2015-03-13 12:15:00+05:30,8689.55,8702.8,8681.05,8690.1,0
2015-03-13 13:15:00+05:30,8656.25,8701.35,8640.5,8689.45,0
2015-03-13 14:15:00+05:30,8638.2,8663.2,8632.4,8656.0,0
2015-03-13 15:15:00+05:30,8661.1,8664.3,8634.85,8638.2,0
2015-03-16 09:15:00+05:30,8639.15,8649.15,8620.0,8641.1,0
2015-03-16 10:15:00+05:30,8632.5,8647.95,8630.1,8637.9,0
2015-03-16 11:15:00+05:30,8625.85,8652.4,8624.05,8632.45,0
2015-03-16 12:15:00+05:30,8631.3,8632.45,8612.15,8625.75,0
2015-03-16 13:15:00+05:30,8622.9,8642.75,8621.3,8630.7,0
2015-03-16 14:15:00+05:30,8633.65,8660.8,8614.35,8622.85,0
2015-03-16 15:15:00+05:30,8639.6,8641.15,8629.35,8633.65,0
2015-03-17 09:15:00+05:30,8723.25,8730.6,8665.45,8689.1,0
2015-03-17 10:15:00+05:30,8722.25,8729.0,8711.6,8722.2,0
2015-03-17 11:15:00+05:30,8682.0,8737.35,8670.3,8722.4,0
2015-03-17 12:15:00+05:30,8653.85,8693.5,8642.0,8681.0,0
2015-03-17 13:15:00+05:30,8658.1,8665.15,8631.15,8654.15,0
2015-03-17 14:15:00+05:30,8731.55,8736.65,8639.2,8659.35,0
2015-03-17 15:15:00+05:30,8722.35,8742.1,8720.85,8732.0,0
2015-03-18 09:15:00+05:30,8710.5,8746.4,8682.25,8742.9,0
2015-03-18 10:15:00+05:30,8698.75,8714.85,8683.85,8710.95,0
2015-03-18 11:15:00+05:30,8720.0,8733.25,8690.3,8697.75,0
2015-03-18 12:15:00+05:30,8722.6,8727.8,8707.5,8722.85,0
2015-03-18 13:15:00+05:30,8699.7,8726.35,8674.05,8722.4,0
2015-03-18 14:15:00+05:30,8688.75,8704.95,8664.35,8699.2,0
2015-03-18 15:15:00+05:30,8680.9,8690.65,8676.55,8688.55,0
2015-03-19 09:15:00+05:30,8779.0,8787.95,8732.15,8749.45,0
2015-03-19 10:15:00+05:30,8742.65,8779.15,8739.2,8778.75,0
2015-03-19 11:15:00+05:30,8744.0,8753.0,8723.95,8741.05,0
2015-03-19 12:15:00+05:30,8736.5,8753.0,8726.3,8744.0,0
2015-03-19 13:15:00+05:30,8743.3,8754.85,8733.9,8736.1,0
2015-03-19 14:15:00+05:30,8634.15,8749.45,8614.95,8743.6,0
2015-03-19 15:15:00+05:30,8622.9,8638.5,8620.25,8634.9,0
2015-03-20 09:15:00+05:30,8597.9,8627.9,8589.85,8627.9,0
2015-03-20 10:15:00+05:30,8603.95,8607.6,8575.3,8597.65,0
2015-03-20 11:15:00+05:30,8592.45,8620.9,8581.95,8603.3,0
2015-03-20 12:15:00+05:30,8578.75,8599.2,8563.0,8592.6,0
2015-03-20 13:15:00+05:30,8582.55,8606.15,8572.7,8579.35,0
2015-03-20 14:15:00+05:30,8570.05,8596.5,8565.5,8583.95,0
2015-03-20 15:15:00+05:30,8584.85,8588.3,8553.3,8569.95,0
2015-03-23 09:15:00+05:30,8575.8,8607.9,8560.15,8591.55,0
2015-03-23 10:15:00+05:30,8575.9,8588.75,8567.05,8576.6,0
2015-03-23 11:15:00+05:30,8590.7,8595.05,8566.85,8575.55,0
2015-03-23 12:15:00+05:30,8578.1,8595.15,8573.0,8590.65,0
2015-03-23 13:15:00+05:30,8550.7,8589.8,8546.95,8578.25,0
2015-03-23 14:15:00+05:30,8554.8,8567.75,8540.75,8550.45,0
2015-03-23 15:15:00+05:30,8550.95,8555.95,8541.2,8554.1,0
2015-03-24 09:15:00+05:30,8578.45,8582.25,8537.05,8537.05,0
2015-03-24 10:15:00+05:30,8582.15,8588.6,8565.55,8578.35,0
2015-03-24 11:15:00+05:30,8585.8,8602.95,8574.2,8582.15,0
2015-03-24 12:15:00+05:30,8579.7,8591.25,8577.0,8586.6,0
2015-03-24 13:15:00+05:30,8621.6,8621.6,8547.2,8579.55,0
2015-03-24 14:15:00+05:30,8541.8,8626.65,8536.95,8621.95,0
2015-03-24 15:15:00+05:30,8549.9,8552.6,8538.3,8541.7,0
2015-03-25 09:15:00+05:30,8546.45,8573.45,8543.35,8568.9,0
2015-03-25 10:15:00+05:30,8554.5,8561.1,8539.35,8547.4,0
2015-03-25 11:15:00+05:30,8545.75,8557.1,8537.45,8555.65,0
2015-03-25 12:15:00+05:30,8536.5,8546.45,8530.8,8546.25,0
2015-03-25 13:15:00+05:30,8537.5,8542.6,8518.25,8536.1,0
2015-03-25 14:15:00+05:30,8531.95,8548.95,8517.9,8537.7,0
2015-03-25 15:15:00+05:30,8517.0,8533.6,8517.0,8531.65,0
2015-03-26 09:15:00+05:30,8473.9,8498.9,8463.45,8474.95,0
