date,close,high,low,open,Check
2015-01-15 12:15:00+05:30,8459.05,8461.55,8451.75,8459.45,bull
2015-01-15 12:20:00+05:30,8460.65,8463.1,8457.55,8458.95,bull
2015-01-15 12:25:00+05:30,8460.3,8464.55,8459.75,8461,bull
2015-01-15 12:30:00+05:30,8461.8,8464.65,8459.45,8459.55,bull
2015-01-15 12:35:00+05:30,8465.35,8467.55,8460.55,8461.5,bull
2015-01-15 14:35:00+05:30,8507.95,8513.7,8504.9,8508.75,bull
2015-01-15 14:40:00+05:30,8512.15,8515.95,8506.1,8507.85,bull
2015-01-15 14:45:00+05:30,8526.5,8526.65,8511.6,8511.95,bull
2015-01-15 14:50:00+05:30,8515.85,8526.9,8509.35,8526.7,bull
2015-01-15 14:55:00+05:30,8516.55,8518.05,8509.6,8515.55,bull
2015-01-19 09:55:00+05:30,8554.2,8558.85,8553.35,8556.6,bull
2015-01-19 10:00:00+05:30,8558.8,8560.5,8552.05,8553.3,bull
2015-01-19 10:05:00+05:30,8560.65,8562.45,8556.95,8558.7,bull
2015-01-19 10:10:00+05:30,8560.3,8565.8,8559.9,8560.8,bull
2015-01-19 10:15:00+05:30,8561.25,8562.4,8556.85,8560.4,bull
2015-01-19 10:45:00+05:30,8558.5,8560.6,8554.75,8560.6,bull
2015-01-19 10:50:00+05:30,8565,8566.4,8557.9,8558.3,bull
2015-01-19 10:55:00+05:30,8568.7,8569.95,8564.95,8564.95,bull
2015-01-19 11:00:00+05:30,8564.55,8569.7,8562.35,8568.35,bull
2015-01-19 11:05:00+05:30,8563.8,8565.05,8560.45,8565.05,bull
2015-01-19 12:25:00+05:30,8534.7,8537.15,8532.85,8534.85,bull
2015-01-19 12:30:00+05:30,8541.45,8541.65,8533.35,8533.35,bull
2015-01-19 12:35:00+05:30,8544.5,8545.35,8542.2,8542.2,bull
2015-01-19 12:40:00+05:30,8539.6,8544.6,8538.75,8544.55,bull
2015-01-19 12:45:00+05:30,8544.1,8547.25,8539.55,8540.15,bull
2015-01-19 14:35:00+05:30,8554.05,8557,8548.55,8556.65,bull
2015-01-19 14:40:00+05:30,8556.7,8557.25,8549.85,8553.7,bull
2015-01-19 14:45:00+05:30,8558.3,8560.05,8556.55,8556.8,bull
2015-01-19 14:50:00+05:30,8548.7,8558.9,8548.55,8557.95,bull
2015-01-19 14:55:00+05:30,8551.6,8552.2,8543.45,8548,bull
2015-01-19 15:15:00+05:30,8547.7,8551.65,8546.4,8550.85,bull
2015-01-19 15:20:00+05:30,8551,8552.9,8546.95,8547.65,bull
2015-01-19 15:25:00+05:30,8550.3,8551.8,8548.95,8551.25,bull
2015-01-20 09:15:00+05:30,8581.9,8585.15,8575.1,8575.1,bull
2015-01-20 09:20:00+05:30,8583.8,8587.25,8579.75,8582.4,bull
2015-01-20 10:00:00+05:30,8591.3,8595.4,8591.2,8591.6,bull
2015-01-20 10:05:00+05:30,8593.95,8594.3,8591.15,8591.15,bull
2015-01-20 10:10:00+05:30,8598.3,8599.2,8591.85,8593.9,bull
2015-01-20 10:15:00+05:30,8598.75,8601.85,8597.6,8598.55,bull
2015-01-20 10:20:00+05:30,8595,8598.4,8592.95,8598.2,bull
2015-01-20 10:35:00+05:30,8594.5,8597.8,8593.45,8596.35,bull
2015-01-20 10:40:00+05:30,8598.5,8599.05,8592.85,8594.25,bull
2015-01-20 10:45:00+05:30,8602.65,8603.85,8598.1,8598.35,bull
2015-01-20 10:50:00+05:30,8603.35,8604.9,8601.4,8602.75,bull
2015-01-20 10:55:00+05:30,8600.85,8604.7,8600.55,8603.35,bull
2015-01-20 11:40:00+05:30,8596.95,8598.65,8594.45,8597.45,bull
2015-01-20 11:45:00+05:30,8600.75,8601.45,8596.2,8596.85,bull
2015-01-20 11:50:00+05:30,8601.45,8603.15,8599.8,8600.9,bull
2015-01-20 11:55:00+05:30,8605.3,8607.75,8600.85,8601.4,bull
2015-01-20 12:00:00+05:30,8603.6,8608.4,8602.95,8605.5,bull
2015-01-20 12:05:00+05:30,8600,8604.5,8599.1,8603.35,bull
2015-01-20 12:10:00+05:30,8603.9,8605.25,8599.85,8599.85,bull
2015-01-20 12:15:00+05:30,8606.8,8606.9,8602.7,8604.25,bull
2015-01-20 12:20:00+05:30,8612.75,8613.3,8605.9,8606.7,bull
2015-01-20 12:25:00+05:30,8615.3,8616.55,8609.75,8612.3,bull
2015-01-20 13:20:00+05:30,8617.15,8621.4,8614,8621,bull
2015-01-20 13:25:00+05:30,8626.05,8626.4,8616.55,8617,bull
2015-01-20 13:30:00+05:30,8630.15,8631.15,8625,8625.95,bull
2015-01-20 13:35:00+05:30,8630.55,8631.7,8624.75,8630.1,bull
2015-01-20 13:40:00+05:30,8641.6,8642.95,8627.75,8629.95,bull
2015-01-20 13:45:00+05:30,8635.25,8643.95,8634.5,8642.2,bull
2015-01-20 13:50:00+05:30,8642.25,8643.1,8634.75,8634.75,bull
2015-01-20 13:55:00+05:30,8645.45,8649.3,8637.9,8641.25,bull
2015-01-20 14:00:00+05:30,8647.95,8648.75,8642.25,8645.55,bull
2015-01-20 14:05:00+05:30,8655.65,8656.4,8647.35,8647.35,bull
2015-01-21 09:50:00+05:30,8729.4,8737.65,8726.55,8730.65,bull
2015-01-21 09:55:00+05:30,8736.35,8739.95,8728.5,8729.15,bull
2015-01-21 10:00:00+05:30,8737.15,8741.5,8733.1,8736.5,bull
2015-01-21 10:05:00+05:30,8720.6,8738.3,8720.6,8737.15,bull
2015-01-21 10:10:00+05:30,8715.75,8726.9,8714.65,8721.5,bull
2015-01-21 12:35:00+05:30,8718.4,8721.05,8717.9,8719.95,bull
2015-01-21 12:40:00+05:30,8720,8721,8709.8,8718.3,bull
2015-01-21 12:45:00+05:30,8711.55,8720.25,8708.85,8720.05,bull
2015-01-21 12:50:00+05:30,8706.5,8711.95,8703.05,8711.45,bull
2015-01-21 12:55:00+05:30,8715.2,8715.2,8706.85,8707.2,bull
2015-01-21 13:25:00+05:30,8718.2,8725.95,8717.45,8720.75,bull
2015-01-21 13:30:00+05:30,8723.9,8726.65,8717.55,8717.7,bull
2015-01-21 13:35:00+05:30,8729.85,8732.2,8723.9,8724,bull
2015-01-21 13:40:00+05:30,8728,8734.6,8728,8731.4,bull
2015-01-21 13:45:00+05:30,8722.8,8727.55,8720.25,8727.3,bull
2015-01-22 09:25:00+05:30,8741.55,8746.3,8737.7,8744.15,bull
2015-01-22 09:30:00+05:30,8744.45,8745.5,8735,8740.8,bull
2015-01-22 09:35:00+05:30,8747.1,8753.25,8742.7,8744.05,bull
2015-01-22 09:40:00+05:30,8754.65,8754.8,8745.95,8746.75,bull
2015-01-22 09:45:00+05:30,8760.65,8763.85,8753.9,8753.9,bull
2015-01-22 10:05:00+05:30,8756.35,8758.2,8751.6,8758.2,bull
2015-01-22 10:10:00+05:30,8762.05,8762.15,8753.8,8756.25,bull
2015-01-22 10:15:00+05:30,8765.35,8767.15,8762.5,8764.15,bull
2015-01-22 10:20:00+05:30,8764.1,8766.1,8760.05,8765.35,bull
2015-01-22 10:25:00+05:30,8766.9,8766.9,8760.9,8764,bull
2015-01-22 11:20:00+05:30,8752.1,8755.55,8752.05,8754.4,bull
2015-01-22 11:25:00+05:30,8755.35,8755.85,8750.05,8751.85,bull
2015-01-22 11:30:00+05:30,8757.9,8758.7,8754.4,8754.95,bull
2015-01-22 11:35:00+05:30,8759.75,8760.35,8755.5,8757.65,bull
2015-01-22 11:40:00+05:30,8760.7,8761.15,8756.95,8759.65,bull
2015-01-22 12:30:00+05:30,8746.25,8752.9,8744.5,8752.75,bull
2015-01-22 12:35:00+05:30,8754.35,8754.35,8745.7,8745.75,bull
2015-01-22 12:40:00+05:30,8755.15,8758.5,8754.05,8754.75,bull
2015-01-22 12:45:00+05:30,8753.55,8755.95,8751.1,8753.65,bull
2015-01-22 12:50:00+05:30,8748.75,8754.15,8747.25,8753.3,bull
2015-01-22 13:05:00+05:30,8744.85,8747.75,8741.55,8746.5,bull
2015-01-22 13:10:00+05:30,8746.65,8748.5,8742.6,8744.45,bull
2015-01-22 13:15:00+05:30,8749.9,8753.25,8745.95,8746.55,bull
2015-01-22 13:20:00+05:30,8746.5,8750.05,8743.5,8749.75,bull
2015-01-22 13:25:00+05:30,8749,8750.55,8744.2,8745.85,bull
2015-01-22 13:30:00+05:30,8745.95,8749.95,8744.35,8749.15,bull
2015-01-22 13:35:00+05:30,8759.65,8761.8,8744.5,8745.45,bull
2015-01-22 13:40:00+05:30,8748.45,8759.4,8746.6,8759.3,bull
2015-01-22 13:45:00+05:30,8749.75,8752.6,8747.05,8748.25,bull
2015-01-22 13:50:00+05:30,8746.15,8750.3,8745.35,8749.55,bull
2015-01-23 09:45:00+05:30,8854.7,8861.9,8853.9,8857.55,bull
2015-01-23 09:50:00+05:30,8859.6,8861.5,8853.95,8854.25,bull
2015-01-23 09:55:00+05:30,8853.65,8863.7,8853.65,8859.8,bull
2015-01-23 10:00:00+05:30,8859.3,8859.9,8852.7,8854.25,bull
2015-01-23 10:05:00+05:30,8853.3,8860.95,8852.95,8859.5,bull
2015-01-23 10:30:00+05:30,8813.05,8815.25,8804.35,8813.15,bull
2015-01-23 10:35:00+05:30,8815.75,8821.8,8811.85,8812.8,bull
2015-01-23 10:40:00+05:30,8818.3,8821.85,8814.65,8815.65,bull
2015-01-23 10:45:00+05:30,8805.45,8819.1,8805.2,8818.3,bull
2015-01-23 10:50:00+05:30,8811.6,8815.25,8803.85,8805.2,bull
2015-01-23 11:05:00+05:30,8799.4,8808.85,8798.25,8805.5,bull
2015-01-23 11:10:00+05:30,8806.15,8806.15,8795.6,8798.15,bull
2015-01-23 11:15:00+05:30,8810.15,8811.55,8805.4,8805.6,bull
2015-01-23 11:20:00+05:30,8802.9,8810.2,8800.15,8810.05,bull
2015-01-23 11:25:00+05:30,8805.1,8807.15,8799.8,8803.7,bull
2015-01-23 13:05:00+05:30,8820.05,8827.9,8819.95,8820.65,bull
2015-01-23 13:10:00+05:30,8822.4,8825.05,8817.95,8819.2,bull
2015-01-23 13:15:00+05:30,8822.6,8824.45,8818.45,8822.65,bull
2015-01-23 13:20:00+05:30,8820.3,8823.8,8819,8822.65,bull
2015-01-23 13:25:00+05:30,8824.1,8827.45,8818.9,8820.25,bull
2015-01-23 13:40:00+05:30,8810.05,8814.1,8806.7,8810.6,bull
2015-01-23 13:45:00+05:30,8813.5,8815.1,8809.5,8809.7,bull
2015-01-23 13:50:00+05:30,8818.95,8822.3,8812.7,8813.45,bull
2015-01-23 13:55:00+05:30,8834.4,8837,8818.15,8818.6,bull
2015-01-23 14:00:00+05:30,8829.8,8836.15,8828.75,8834.3,bull
2015-01-27 09:20:00+05:30,8839.15,8847.75,8837,8844.2,bull
2015-01-27 09:25:00+05:30,8849.3,8852.2,8837.55,8838.8,bull
2015-01-27 09:30:00+05:30,8846.55,8854.7,8846.4,8849,bull
2015-01-27 09:35:00+05:30,8846.4,8846.65,8837.75,8846.45,bull
2015-01-27 09:40:00+05:30,8854.5,8855.85,8843.85,8845.75,bull
2015-01-27 10:10:00+05:30,8854.3,8857.1,8853.3,8855.55,bull
2015-01-27 10:15:00+05:30,8859.4,8859.9,8853.8,8853.95,bull
2015-01-27 10:20:00+05:30,8856.8,8861.15,8855.4,8859.75,bull
2015-01-27 10:25:00+05:30,8856.2,8860.05,8856.2,8857.1,bull
2015-01-27 10:30:00+05:30,8855.3,8856.6,8852.15,8856.1,bull
2015-01-28 09:20:00+05:30,8894.75,8906.35,8892.65,8899.05,bull
2015-01-28 09:25:00+05:30,8904.7,8905.35,8894.35,8894.35,bull
2015-01-28 09:30:00+05:30,8915.8,8917.95,8904.55,8904.55,bull
2015-01-28 09:35:00+05:30,8903.95,8917.75,8901.3,8916.85,bull
2015-01-28 09:40:00+05:30,8889.95,8908.2,8889.95,8904,bull
2015-01-28 09:50:00+05:30,8895.2,8903.3,8894.4,8901.95,bull
2015-01-28 09:55:00+05:30,8902.9,8903.7,8894.7,8894.85,bull
2015-01-28 10:00:00+05:30,8906.25,8906.85,8901.45,8902.95,bull
2015-01-28 10:05:00+05:30,8912.55,8915.3,8906,8906.45,bull
2015-01-28 10:10:00+05:30,8909.15,8915.55,8909.15,8912.15,bull
2015-01-28 12:10:00+05:30,8955.3,8959.8,8955.1,8957.05,bull
2015-01-28 12:15:00+05:30,8958,8958.65,8953.4,8955.25,bull
2015-01-28 12:20:00+05:30,8971.15,8971.15,8956.65,8958.15,bull
2015-01-28 12:25:00+05:30,8976.85,8978.3,8970.3,8970.55,bull
2015-01-28 12:30:00+05:30,8983.8,8985.05,8974.55,8976.45,bull
2015-01-28 12:50:00+05:30,8925.55,8935.3,8917.3,8926,bull
2015-01-28 12:55:00+05:30,8928.2,8931.3,8918.1,8925.45,bull
2015-01-28 13:00:00+05:30,8919.15,8928.3,8907.55,8928.3,bull
2015-01-28 13:05:00+05:30,8925.6,8932.8,8915.55,8919.15,bull
2015-01-28 13:10:00+05:30,8928.7,8931.15,8922.2,8925.55,bull
2015-01-28 14:40:00+05:30,8877.8,8886.5,8875.6,8880.95,bull
2015-01-28 14:45:00+05:30,8885.9,8886.2,8875.9,8877.3,bull
2015-01-28 14:50:00+05:30,8898.35,8899.7,8885.85,8886,bull
2015-01-28 14:55:00+05:30,8898.6,8900.05,8888.1,8898.35,bull
2015-01-28 15:00:00+05:30,8909.65,8909.65,8898.55,8898.55,bull
2015-01-29 09:20:00+05:30,8869.4,8876.95,8862.15,8870.55,bull
2015-01-29 09:25:00+05:30,8870.65,8874.75,8865.35,8869.1,bull
2015-01-29 09:30:00+05:30,8862.65,8877.5,8862.65,8870.7,bull
2015-01-29 09:35:00+05:30,8865.3,8870.95,8861.65,8863.2,bull
2015-01-29 09:40:00+05:30,8872.95,8874.65,8864.95,8865.6,bull
2015-01-29 11:25:00+05:30,8867.7,8869.55,8863.4,8869.2,bull
2015-01-29 11:30:00+05:30,8872.8,8874.75,8865.85,8867.6,bull
2015-01-29 11:35:00+05:30,8874.5,8875.85,8868.35,8872.15,bull
2015-01-29 11:40:00+05:30,8877.55,8880.4,8873.25,8874.55,bull
2015-01-29 11:45:00+05:30,8878.9,8882.5,8876.25,8877.65,bull
2015-01-29 13:10:00+05:30,8876.65,8881,8874.35,8876.8,bull
2015-01-29 13:15:00+05:30,8878.5,8879.2,8872,8875.95,bull
2015-01-29 13:20:00+05:30,8882.7,8884.15,8875.5,8878.55,bull
2015-01-29 13:25:00+05:30,8886.05,8886.05,8880.95,8882,bull
2015-01-29 13:30:00+05:30,8891,8893.85,8883.9,8885,bull
2015-01-30 11:55:00+05:30,8834.55,8841.35,8827.8,8837.7,bull
2015-01-30 12:00:00+05:30,8838.2,8840.1,8828.75,8833.1,bull
2015-01-30 12:05:00+05:30,8833,8838.8,8829.15,8838.5,bull
2015-01-30 12:10:00+05:30,8834.85,8837.45,8830.05,8832.6,bull
2015-01-30 12:15:00+05:30,8847.3,8847.55,8833.25,8834.65,bull
2015-01-30 13:35:00+05:30,8834.7,8848.15,8830.7,8844.65,bull
2015-01-30 13:40:00+05:30,8851.9,8854.1,8834.15,8834.15,bull
2015-01-30 13:45:00+05:30,8844.3,8854.25,8841.7,8851.45,bull
2015-01-30 13:50:00+05:30,8843.65,8849.55,8841.6,8844.3,bull
2015-01-30 13:55:00+05:30,8839.95,8845.9,8837.05,8843.25,bull
2015-01-30 14:25:00+05:30,8783.3,8795.6,8775.6,8793.65,bull
2015-01-30 14:30:00+05:30,8797.9,8800.65,8779.55,8782.8,bull
2015-01-30 14:35:00+05:30,8796.2,8798.55,8783.35,8796.55,bull
2015-01-30 14:40:00+05:30,8808.2,8809.2,8794.85,8796.8,bull
2015-01-30 14:45:00+05:30,8799.9,8810.1,8793.8,8808.1,bull
2015-02-02 11:10:00+05:30,8786.75,8789.4,8785.25,8787.25,bull
2015-02-02 11:15:00+05:30,8788.8,8792.1,8785.55,8786.3,bull
2015-02-02 11:20:00+05:30,8789.4,8792.35,8783.7,8788.85,bull
2015-02-02 11:25:00+05:30,8784.05,8789.95,8782.45,8789.75,bull
2015-02-02 11:30:00+05:30,8787.6,8787.6,8779.9,8783.75,bull
2015-02-02 13:55:00+05:30,8810.7,8819.65,8807.9,8818.55,bull
2015-02-02 14:00:00+05:30,8833.25,8834.1,8809.15,8810.1,bull
2015-02-02 14:05:00+05:30,8829.15,8839.9,8823.6,8833.65,bull
2015-02-02 14:10:00+05:30,8826.25,8829.8,8812.4,8829.8,bull
2015-02-02 14:15:00+05:30,8810.35,8826.8,8809.5,8825.9,bull
2015-02-02 15:15:00+05:30,8796.55,8798.1,8789.6,8797.1,bull
2015-02-02 15:20:00+05:30,8800.6,8803.55,8796.25,8796.25,bull
2015-02-02 15:25:00+05:30,8798.15,8802.3,8795.7,8800.85,bull
2015-02-03 09:15:00+05:30,8823.2,8836.45,8822.05,8823.15,bull
2015-02-03 09:20:00+05:30,8817.65,8832.15,8815.05,8823.85,bull
2015-02-03 11:55:00+05:30,8734.2,8748.2,8729.7,8746.05,bull
2015-02-03 12:00:00+05:30,8752.65,8757.3,8733.85,8733.85,bull
2015-02-03 12:05:00+05:30,8746.6,8755.6,8740.8,8752.3,bull
2015-02-03 12:10:00+05:30,8741.65,8750.9,8737.4,8746.7,bull
2015-02-03 12:15:00+05:30,8736.7,8741.95,8733.55,8741.4,bull
2015-02-03 14:40:00+05:30,8759.7,8764.65,8752.9,8762.1,bull
2015-02-03 14:45:00+05:30,8770.05,8771.7,8754.85,8759.65,bull
2015-02-03 14:50:00+05:30,8772.5,8779.15,8765.55,8770.15,bull
2015-02-03 14:55:00+05:30,8772,8778.05,8769.05,8772.05,bull
2015-02-03 15:00:00+05:30,8773.7,8777.8,8767.5,8771.55,bull
2015-02-04 09:40:00+05:30,8759.55,8771.9,8759.55,8768.95,bull
2015-02-04 09:45:00+05:30,8770.15,8773.2,8758.95,8759.3,bull
2015-02-04 09:50:00+05:30,8757.15,8772.3,8755.25,8770.15,bull
2015-02-04 09:55:00+05:30,8761.15,8764.5,8756.15,8756.95,bull
2015-02-04 10:00:00+05:30,8760.6,8770.35,8756.85,8761.8,bull
2015-02-04 10:55:00+05:30,8731,8739.35,8729.35,8731.65,bull
2015-02-04 11:00:00+05:30,8744.45,8746.5,8729.65,8730.95,bull
2015-02-04 11:05:00+05:30,8753.25,8757.55,8744.4,8744.85,bull
2015-02-04 11:10:00+05:30,8745.5,8757.55,8741.55,8753.25,bull
2015-02-04 11:15:00+05:30,8744.55,8749.95,8740.9,8746,bull
2015-02-04 14:30:00+05:30,8759.5,8765.35,8757.15,8760.15,bull
2015-02-04 14:35:00+05:30,8763.95,8766.4,8759.25,8759.25,bull
2015-02-04 14:40:00+05:30,8763.6,8769.6,8759.6,8763.6,bull
2015-02-04 14:45:00+05:30,8762.35,8764.7,8759.75,8763.45,bull
2015-02-04 14:50:00+05:30,8762.15,8773.6,8761.75,8761.75,bull
2015-02-05 09:15:00+05:30,8710.15,8733.1,8705.75,8733.1,bull
2015-02-05 09:20:00+05:30,8734.05,8734.05,8706.9,8708.75,bull
2015-02-05 09:25:00+05:30,8730.65,8741.15,8726.35,8734.3,bull
2015-02-05 09:30:00+05:30,8736,8744.7,8728.8,8730.05,bull
2015-02-05 09:35:00+05:30,8732.65,8738.25,8729.05,8735.55,bull
2015-02-05 10:05:00+05:30,8753.15,8757.85,8748.75,8753.55,bull
2015-02-05 10:10:00+05:30,8757.4,8761.6,8750.35,8752.9,bull
2015-02-05 10:15:00+05:30,8764.8,8764.95,8758,8758,bull
2015-02-05 10:20:00+05:30,8762.25,8767.85,8759.1,8765,bull
2015-02-05 10:25:00+05:30,8751.85,8762.35,8748.15,8762.25,bull
2015-02-05 11:50:00+05:30,8743.6,8748.7,8742.05,8746.75,bull
2015-02-05 11:55:00+05:30,8748.8,8751.45,8742.3,8743.55,bull
2015-02-05 12:00:00+05:30,8752.3,8754.55,8748.8,8748.95,bull
2015-02-05 12:05:00+05:30,8754.85,8754.85,8745.8,8751.55,bull
2015-02-05 12:10:00+05:30,8751.75,8755.95,8751.05,8755,bull
2015-02-05 13:05:00+05:30,8759.35,8762.1,8758.45,8761,bull
2015-02-05 13:10:00+05:30,8778.55,8779,8753.9,8759.05,bull
2015-02-05 13:15:00+05:30,8797.55,8799.65,8777.55,8778.2,bull
2015-02-05 13:20:00+05:30,8807.35,8815.35,8791.8,8797.5,bull
2015-02-05 13:25:00+05:30,8806.6,8814.75,8804.7,8807.2,bull
2015-02-05 13:45:00+05:30,8800.85,8807.15,8797.6,8802.95,bull
2015-02-05 13:50:00+05:30,8803.65,8805,8796.4,8799.65,bull
2015-02-05 13:55:00+05:30,8812.35,8813.45,8801.7,8801.7,bull
2015-02-05 14:00:00+05:30,8830.55,8832.85,8807.5,8812.4,bull
2015-02-05 14:05:00+05:30,8832,8832.95,8821.8,8829.65,bull
2015-02-06 11:35:00+05:30,8679.05,8684.55,8672.5,8681.9,bull
2015-02-06 11:40:00+05:30,8695.4,8697.05,8678.85,8678.9,bull
2015-02-06 11:45:00+05:30,8690.75,8697.35,8685.35,8694.55,bull
2015-02-06 11:50:00+05:30,8701.2,8701.6,8687.4,8690.9,bull
2015-02-06 11:55:00+05:30,8697.35,8706,8695.25,8701.1,bull
2015-02-06 12:10:00+05:30,8692.5,8694.05,8688,8692.75,bull
2015-02-06 12:15:00+05:30,8704.85,8705.1,8687.75,8692.4,bull
2015-02-06 12:20:00+05:30,8708.35,8709.4,8699.45,8704.65,bull
2015-02-06 12:25:00+05:30,8709.1,8713.35,8703.55,8708.7,bull
2015-02-06 12:30:00+05:30,8701.9,8709.85,8697.85,8709.05,bull
2015-02-09 09:30:00+05:30,8581.95,8591.95,8579.25,8585.6,bull
2015-02-09 09:35:00+05:30,8589.7,8590,8574.7,8579.15,bull
