date,close,high,low,open,Check 
2015-01-23 11:30:00+05:30,8807,8810.5,8804.4,8805.4,bear
2015-01-23 11:35:00+05:30,8804.1,8808.3,8799.5,8807.65,bear
2015-01-23 11:40:00+05:30,8808.95,8809,8802.15,8804.2,bear
2015-01-23 11:45:00+05:30,8815.65,8815.65,8806.15,8809.4,bear
2015-01-23 11:50:00+05:30,8820.85,8820.85,8813.75,8815.25,bear
2015-01-23 12:35:00+05:30,8814.95,8815.1,8811.75,8812.9,bear
2015-01-23 12:40:00+05:30,8812.7,8815.05,8811.95,8815.05,bear
2015-01-23 12:45:00+05:30,8811.65,8813.45,8809.25,8812.85,bear
2015-01-23 12:50:00+05:30,8813.65,8814.35,8810.45,8811.75,bear
2015-01-23 12:55:00+05:30,8814.75,8815.35,8812.35,8813.15,bear
2015-01-23 14:35:00+05:30,8828.45,8830.4,8821.55,8827.35,bear
2015-01-23 14:40:00+05:30,8822.4,8828.85,8822.4,8828.85,bear
2015-01-23 14:45:00+05:30,8827.15,8829.6,8819.25,8822.2,bear
2015-01-23 14:50:00+05:30,8825.7,8829,8822.35,8827.7,bear
2015-01-23 14:55:00+05:30,8826.1,8827.85,8824.3,8825.4,bear
2015-01-27 11:40:00+05:30,8837.55,8838.95,8832.45,8837.45,bear
2015-01-27 11:45:00+05:30,8835.7,8840,8834.9,8837.6,bear
2015-01-27 11:50:00+05:30,8829.5,8835.9,8828.75,8835.25,bear
2015-01-27 11:55:00+05:30,8832.75,8834.3,8826,8829.65,bear
2015-01-27 12:00:00+05:30,8826.35,8832.95,8825.55,8832.65,bear
2015-01-27 13:45:00+05:30,8852.5,8852.5,8845.85,8850.85,bear
2015-01-27 13:50:00+05:30,8846.7,8852.9,8842.55,8852.9,bear
2015-01-27 13:55:00+05:30,8849.45,8850.15,8846.65,8847.05,bear
2015-01-27 14:00:00+05:30,8851.15,8853.5,8848.95,8849.85,bear
2015-01-27 14:05:00+05:30,8848.55,8852.4,8847,8851.6,bear
2015-01-28 09:30:00+05:30,8915.8,8917.95,8904.55,8904.55,bear
2015-01-28 09:35:00+05:30,8903.95,8917.75,8901.3,8916.85,bear
2015-01-28 09:40:00+05:30,8889.95,8908.2,8889.95,8904,bear
2015-01-28 09:45:00+05:30,8901.7,8901.95,8889.35,8889.65,bear
2015-01-28 09:50:00+05:30,8895.2,8903.3,8894.4,8901.95,bear
2015-01-28 11:45:00+05:30,8957.65,8961.8,8954.1,8954.6,bear
2015-01-28 11:50:00+05:30,8952.3,8960.4,8950.5,8959.85,bear
2015-01-28 11:55:00+05:30,8954.55,8954.8,8950.2,8952.1,bear
2015-01-28 12:00:00+05:30,8952.85,8958.05,8952.75,8954.65,bear
2015-01-28 12:05:00+05:30,8957.1,8960.15,8951.45,8953.05,bear
2015-01-28 12:55:00+05:30,8928.2,8931.3,8918.1,8925.45,bear
2015-01-28 13:00:00+05:30,8919.15,8928.3,8907.55,8928.3,bear
2015-01-28 13:05:00+05:30,8925.6,8932.8,8915.55,8919.15,bear
2015-01-28 13:10:00+05:30,8928.7,8931.15,8922.2,8925.55,bear
2015-01-28 13:15:00+05:30,8932.05,8934.05,8923.35,8928.15,bear
2015-01-28 13:30:00+05:30,8920.9,8922.05,8908.6,8913.3,bear
2015-01-28 13:35:00+05:30,8910.6,8924.85,8910.4,8921.8,bear
2015-01-28 13:40:00+05:30,8908.4,8912.1,8903.2,8910.7,bear
2015-01-28 13:45:00+05:30,8905.6,8914,8903.6,8908.1,bear
2015-01-28 13:50:00+05:30,8893.75,8906.45,8892.45,8906.35,bear
2015-01-28 15:10:00+05:30,8920.05,8923.75,8913.4,8914.05,bear
2015-01-28 15:15:00+05:30,8913.3,8921,8911.35,8920.25,bear
2015-01-28 15:20:00+05:30,8911.1,8917.05,8908.6,8913.45,bear
2015-01-28 15:25:00+05:30,8906.8,8913.6,8905,8911.15,bear
2015-01-29 09:15:00+05:30,8870.9,8901.5,8870.45,8901.5,bear
2015-01-29 09:25:00+05:30,8870.65,8874.75,8865.35,8869.1,bear
2015-01-29 09:30:00+05:30,8862.65,8877.5,8862.65,8870.7,bear
2015-01-29 09:35:00+05:30,8865.3,8870.95,8861.65,8863.2,bear
2015-01-29 09:40:00+05:30,8872.95,8874.65,8864.95,8865.6,bear
2015-01-29 09:45:00+05:30,8877.45,8877.9,8871.15,8872.75,bear
2015-01-29 13:00:00+05:30,8887.3,8887.6,8881.6,8883.9,bear
2015-01-29 13:05:00+05:30,8876.85,8889.55,8876.65,8887.5,bear
2015-01-29 13:10:00+05:30,8876.65,8881,8874.35,8876.8,bear
2015-01-29 13:15:00+05:30,8878.5,8879.2,8872,8875.95,bear
2015-01-29 13:20:00+05:30,8882.7,8884.15,8875.5,8878.55,bear
2015-01-29 14:20:00+05:30,8882.85,8884.3,8879.4,8882.55,bear
2015-01-29 14:25:00+05:30,8878.2,8883.95,8874.9,8883.05,bear
2015-01-29 14:30:00+05:30,8879,8879.8,8871.35,8878.4,bear
2015-01-29 14:35:00+05:30,8895.85,8899,8878.25,8878.45,bear
2015-01-29 14:40:00+05:30,8887.75,8899,8884.15,8895.85,bear
2015-01-29 15:15:00+05:30,8954.2,8957,8948.2,8954.05,bear
2015-01-29 15:20:00+05:30,8951.3,8956.95,8949.4,8955.15,bear
2015-01-29 15:25:00+05:30,8950.2,8958.6,8945.05,8951.75,bear
2015-01-30 09:15:00+05:30,8961.3,8996.6,8960.95,8996.6,bear
2015-01-30 09:20:00+05:30,8964.9,8964.9,8942.5,8961.2,bear
2015-01-30 09:30:00+05:30,8949.75,8955.5,8945.55,8949.35,bear
2015-01-30 09:35:00+05:30,8948.3,8950.6,8938.2,8950.1,bear
2015-01-30 09:40:00+05:30,8941,8950.55,8933.7,8948,bear
2015-01-30 09:45:00+05:30,8923.5,8941.5,8923.5,8940.7,bear
2015-01-30 09:50:00+05:30,8926.55,8933.2,8918.95,8923.55,bear
2015-01-30 11:00:00+05:30,8904.9,8905.3,8894.4,8903.85,bear
2015-01-30 11:05:00+05:30,8886.45,8905.2,8882.9,8905.2,bear
2015-01-30 11:10:00+05:30,8868.1,8885.8,8861.95,8885.8,bear
2015-01-30 11:15:00+05:30,8869.6,8873.2,8860.05,8867.85,bear
2015-01-30 11:20:00+05:30,8880.7,8882.05,8860.7,8870.1,bear
2015-01-30 12:00:00+05:30,8838.2,8840.1,8828.75,8833.1,bear
2015-01-30 12:05:00+05:30,8833,8838.8,8829.15,8838.5,bear
2015-01-30 12:10:00+05:30,8834.85,8837.45,8830.05,8832.6,bear
2015-01-30 12:15:00+05:30,8847.3,8847.55,8833.25,8834.65,bear
2015-01-30 12:20:00+05:30,8854.95,8858.25,8841.05,8846.9,bear
2015-01-30 12:55:00+05:30,8843.8,8844.75,8838.3,8840.3,bear
2015-01-30 13:00:00+05:30,8836.1,8845.1,8835.6,8844,bear
2015-01-30 13:05:00+05:30,8831.3,8836,8829.1,8836,bear
2015-01-30 13:10:00+05:30,8835.1,8835.25,8830.7,8831.05,bear
2015-01-30 13:15:00+05:30,8832.35,8839.45,8831.65,8834.85,bear
2015-02-02 11:20:00+05:30,8789.4,8792.35,8783.7,8788.85,bear
2015-02-02 11:25:00+05:30,8784.05,8789.95,8782.45,8789.75,bear
2015-02-02 11:30:00+05:30,8787.6,8787.6,8779.9,8783.75,bear
2015-02-02 11:35:00+05:30,8785.1,8790.8,8784.3,8787.4,bear
2015-02-02 11:40:00+05:30,8781.25,8785.3,8777.9,8784.25,bear
2015-02-02 12:00:00+05:30,8761.75,8763.55,8755.45,8759.35,bear
2015-02-02 12:05:00+05:30,8757.55,8763.15,8751.45,8761.9,bear
2015-02-02 12:10:00+05:30,8768.5,8769.8,8756.3,8757.6,bear
2015-02-02 12:15:00+05:30,8764.25,8769.75,8761.85,8767.85,bear
2015-02-02 12:20:00+05:30,8757.8,8765.55,8756.65,8763.8,bear
2015-02-03 09:15:00+05:30,8823.2,8836.45,8822.05,8823.15,bear
2015-02-03 09:20:00+05:30,8817.65,8832.15,8815.05,8823.85,bear
2015-02-03 09:25:00+05:30,8817.65,8823.7,8813.05,8818.8,bear
2015-02-03 09:30:00+05:30,8823.4,8826.2,8813.7,8818.35,bear
2015-02-03 09:35:00+05:30,8824.9,8829.45,8818.65,8823.2,bear
2015-02-03 10:55:00+05:30,8801.3,8802.95,8796.35,8800.25,bear
2015-02-03 11:00:00+05:30,8788.65,8804.4,8768.7,8802.15,bear
2015-02-03 11:05:00+05:30,8799.75,8799.75,8778.8,8787,bear
2015-02-03 11:10:00+05:30,8828.45,8836.05,8792.5,8800.45,bear
2015-02-03 11:15:00+05:30,8824,8827.6,8811.35,8827.6,bear
2015-02-03 14:25:00+05:30,8783.15,8783.4,8769.75,8774.35,bear
2015-02-03 14:30:00+05:30,8771.45,8784.15,8765.4,8783.55,bear
2015-02-03 14:35:00+05:30,8762.85,8775.2,8752.75,8771.05,bear
2015-02-03 14:40:00+05:30,8759.7,8764.65,8752.9,8762.1,bear
2015-02-03 14:45:00+05:30,8770.05,8771.7,8754.85,8759.65,bear
2015-02-04 09:25:00+05:30,8771.5,8777.7,8763.75,8770.75,bear
2015-02-04 09:30:00+05:30,8765.7,8781.9,8764.95,8771.8,bear
2015-02-04 09:35:00+05:30,8769.1,8777.55,8765.55,8765.55,bear
2015-02-04 09:40:00+05:30,8759.55,8771.9,8759.55,8768.95,bear
2015-02-04 09:45:00+05:30,8770.15,8773.2,8758.95,8759.3,bear
2015-02-04 11:30:00+05:30,8763,8764.7,8750.6,8756,bear
2015-02-04 11:35:00+05:30,8749.45,8763.15,8748,8763.15,bear
2015-02-04 11:40:00+05:30,8750.45,8754.2,8749,8749.5,bear
2015-02-04 11:45:00+05:30,8753.2,8756,8745,8750.2,bear
2015-02-04 11:50:00+05:30,8753.35,8756.7,8751.3,8753.3,bear
2015-02-04 12:10:00+05:30,8747.85,8753.55,8745.65,8746.55,bear
2015-02-04 12:15:00+05:30,8745.6,8749.1,8738,8747.9,bear
2015-02-04 12:20:00+05:30,8747.3,8752.1,8745.15,8745.8,bear
2015-02-04 12:25:00+05:30,8746.1,8752.65,8745.85,8747.3,bear
2015-02-04 12:30:00+05:30,8746.9,8747.4,8735.2,8745.45,bear
2015-02-04 14:00:00+05:30,8767.15,8772.05,8764.65,8765.35,bear
2015-02-04 14:05:00+05:30,8762.15,8770.5,8759.45,8767.2,bear
2015-02-04 14:10:00+05:30,8759.35,8763.6,8758.55,8762.5,bear
2015-02-04 14:15:00+05:30,8760.95,8763.6,8754.15,8759.4,bear
2015-02-04 14:20:00+05:30,8764.85,8767.35,8755.7,8761.05,bear
2015-02-04 14:50:00+05:30,8762.15,8773.6,8761.75,8761.75,bear
2015-02-04 14:55:00+05:30,8747.15,8762.55,8746.2,8762.3,bear
2015-02-04 15:00:00+05:30,8746.2,8749.4,8736.45,8747,bear
2015-02-04 15:05:00+05:30,8738.55,8746.8,8734.45,8746.1,bear
2015-02-04 15:10:00+05:30,8724.35,8740.2,8723.45,8740.2,bear
2015-02-05 14:05:00+05:30,8832,8832.95,8821.8,8829.65,bear
2015-02-05 14:10:00+05:30,8824.15,8838.3,8824.15,8832.75,bear
2015-02-05 14:15:00+05:30,8826.05,8829.2,8821.6,8822.4,bear
2015-02-05 14:20:00+05:30,8817.3,8826.7,8817.05,8824.45,bear
2015-02-05 14:25:00+05:30,8823.5,8826.75,8812.95,8817.45,bear
2015-02-06 10:00:00+05:30,8714.7,8718.05,8705.1,8710.7,bear
2015-02-06 10:05:00+05:30,8703.3,8716.6,8703.3,8715,bear
2015-02-06 10:10:00+05:30,8696,8708.05,8690.8,8702.75,bear
2015-02-06 10:15:00+05:30,8687,8700.85,8686.25,8696.85,bear
2015-02-06 10:20:00+05:30,8682.75,8695.05,8680.85,8687.45,bear
2015-02-06 12:00:00+05:30,8699.7,8701.05,8690.7,8697.4,bear
2015-02-06 12:05:00+05:30,8693,8700.75,8689.35,8699.75,bear
2015-02-06 12:10:00+05:30,8692.5,8694.05,8688,8692.75,bear
2015-02-06 12:15:00+05:30,8704.85,8705.1,8687.75,8692.4,bear
2015-02-06 12:20:00+05:30,8708.35,8709.4,8699.45,8704.65,bear
2015-02-06 13:25:00+05:30,8690.15,8692.25,8684.7,8687.55,bear
2015-02-06 13:30:00+05:30,8681.6,8690.65,8680.55,8690.6,bear
2015-02-06 13:35:00+05:30,8683.55,8686.4,8675.8,8681.45,bear
2015-02-06 13:40:00+05:30,8682.75,8688.85,8682,8683.65,bear
2015-02-06 13:45:00+05:30,8695.4,8697.4,8682.2,8682.9,bear
2015-02-06 14:10:00+05:30,8688.2,8693.1,8684.9,8687.15,bear
2015-02-06 14:15:00+05:30,8670.1,8689.1,8670.1,8688.7,bear
2015-02-06 14:20:00+05:30,8670.4,8677.65,8662.3,8670.2,bear
2015-02-06 14:25:00+05:30,8670.1,8678.75,8667.45,8671.1,bear
2015-02-06 14:30:00+05:30,8668.55,8675.6,8666.4,8669.4,bear
2015-02-06 14:55:00+05:30,8674.45,8678.2,8668,8671.75,bear
2015-02-06 15:00:00+05:30,8660,8675.85,8646.65,8675.2,bear
2015-02-06 15:05:00+05:30,8660.45,8664.45,8654.55,8660.95,bear
2015-02-06 15:10:00+05:30,8654.7,8666.2,8652.65,8660.75,bear
2015-02-06 15:15:00+05:30,8666.45,8666.7,8651.4,8654.75,bear
2015-02-09 09:20:00+05:30,8596.85,8603.9,8589.7,8591.45,bear
2015-02-09 09:25:00+05:30,8585.4,8599.4,8582.5,8597.55,bear
2015-02-09 09:30:00+05:30,8581.95,8591.95,8579.25,8585.6,bear
2015-02-09 09:35:00+05:30,8589.7,8590,8574.7,8579.15,bear
2015-02-09 09:40:00+05:30,8587.25,8594.55,8582.05,8590.3,bear
2015-02-09 10:10:00+05:30,8562.4,8566.45,8555.4,8556.7,bear
2015-02-09 10:15:00+05:30,8555.15,8565.7,8548.2,8562.55,bear
2015-02-09 10:20:00+05:30,8572,8574.4,8554.35,8554.35,bear
2015-02-09 10:25:00+05:30,8574.9,8577.15,8568.3,8572.35,bear
2015-02-09 10:30:00+05:30,8566.15,8578.9,8564,8574.95,bear
2015-02-09 10:35:00+05:30,8567.45,8575.25,8560.7,8565.95,bear
2015-02-09 10:40:00+05:30,8564.4,8571,8564.25,8568.45,bear
2015-02-09 10:45:00+05:30,8570.05,8573.85,8563.55,8564.55,bear
2015-02-09 10:50:00+05:30,8573.15,8573.4,8565.2,8570.15,bear
2015-02-09 10:55:00+05:30,8567.9,8574.4,8566.1,8573.4,bear
2015-02-09 12:55:00+05:30,8586.85,8592.35,8585.1,8585.1,bear
2015-02-09 13:00:00+05:30,8579.5,8588.7,8579.2,8587.05,bear
2015-02-09 13:05:00+05:30,8581.95,8582.3,8575.65,8579.8,bear
2015-02-09 13:10:00+05:30,8582.4,8583.75,8579.25,8581.45,bear
2015-02-09 13:15:00+05:30,8587.35,8588.7,8582.3,8582.3,bear
2015-02-09 14:25:00+05:30,8561,8564.2,8550.2,8554.7,bear
2015-02-09 14:30:00+05:30,8549.05,8561.65,8547.25,8561.35,bear
2015-02-09 14:35:00+05:30,8555.05,8556.55,8547.7,8548.9,bear
2015-02-09 14:40:00+05:30,8550.2,8558.9,8545.05,8555.35,bear
2015-02-09 14:45:00+05:30,8554.75,8562.4,8548.35,8549.6,bear
2015-02-09 14:50:00+05:30,8560.7,8563.2,8553.05,8554.9,bear
2015-02-09 14:55:00+05:30,8546.7,8561.5,8544.65,8561.25,bear
2015-02-09 15:00:00+05:30,8544.55,8547.05,8539.85,8546.45,bear
2015-02-09 15:05:00+05:30,8522.5,8544.1,8522.2,8543.95,bear
2015-02-09 15:10:00+05:30,8525.2,8528.7,8521.15,8523.4,bear
2015-02-09 15:20:00+05:30,8529,8530.6,8525.3,8526.5,bear
2015-02-09 15:25:00+05:30,8518.3,8530.75,8516.35,8529.1,bear
2015-02-10 09:15:00+05:30,8534.4,8535.05,8472.05,8478.1,bear
2015-02-10 09:20:00+05:30,8547.65,8577.9,8534.4,8534.4,bear
2015-02-10 09:25:00+05:30,8546.6,8561.65,8539.85,8546.65,bear
2015-02-10 10:10:00+05:30,8583.95,8588.75,8577.4,8582.5,bear
2015-02-10 10:15:00+05:30,8582.3,8591.8,8575.9,8584.15,bear
